transaction_id,amount,age,is_international,merchant_cat,hour,device_change,fraud,age_group,fraud_percent_by_hour
3958,2098.7172866512446,44,0,2,1,1,0,35-44,0.48148148148148145
3959,254.06173887310155,28,1,12,16,0,1,25-34,0.4928909952606635
3960,197.9197766304042,22,0,16,23,1,0,18-24,0.46733668341708545
3961,2870.1753804789832,74,0,19,12,0,1,65+,0.4729064039408867
3962,1965.0826493570019,34,1,2,10,0,1,25-34,0.5252525252525253
3963,144.23348546069494,69,0,17,15,1,0,65+,0.484
3964,2916.6787091704714,24,1,14,19,0,0,18-24,0.49038461538461536
3965,57.50138040852334,44,1,16,6,1,0,35-44,0.5069124423963134
3966,3937.0724187882156,64,0,5,2,1,0,55-64,0.5194174757281553
3967,1532.8576806941546,74,0,10,15,0,1,65+,0.484
3968,202.24975704315128,32,1,17,18,1,1,25-34,0.5051546391752577
3969,2942.1727526947834,63,1,13,19,0,0,55-64,0.49038461538461536
3970,1989.0243877508403,30,1,16,15,0,1,25-34,0.484
3971,4869.02826637239,28,0,9,1,1,1,25-34,0.48148148148148145
3972,2721.4491138560074,62,1,4,13,0,0,55-64,0.5024390243902439
3973,1376.9206660040045,43,0,16,19,1,0,35-44,0.49038461538461536
3974,3547.48488430524,39,0,11,9,1,0,35-44,0.5084745762711864
3975,1358.188520711014,45,1,7,18,0,1,45-54,0.5051546391752577
3976,4521.312213746418,41,1,17,23,1,0,35-44,0.46733668341708545
3977,1874.235130566375,46,0,13,10,0,0,45-54,0.5252525252525253
3978,2749.79294531825,26,0,4,17,0,1,25-34,0.5186915887850467
3979,253.81494601732007,59,0,14,10,0,1,55-64,0.5252525252525253
3980,2131.1800685232015,21,0,10,8,0,1,18-24,0.48223350253807107
3981,4161.985334765314,66,1,10,18,1,1,65+,0.5051546391752577
3982,4028.4383780113462,63,0,10,19,0,0,55-64,0.49038461538461536
3983,1122.3684757087776,73,1,12,9,0,1,65+,0.5084745762711864
3984,1131.169275981803,35,1,2,2,0,0,35-44,0.5194174757281553
3985,4086.7092557539704,60,1,9,2,1,0,55-64,0.5194174757281553
3986,4652.061702426458,33,0,5,23,1,1,25-34,0.46733668341708545
3987,477.70924544374475,50,0,8,7,0,0,45-54,0.5128205128205128
3988,2250.8431384917,46,1,14,5,1,0,45-54,0.47297297297297297
3989,1687.9339405421806,56,1,7,19,1,1,55-64,0.49038461538461536
3990,4353.571588831739,27,1,7,0,0,1,25-34,0.45161290322580644
3991,418.54104848541385,26,1,9,19,0,1,25-34,0.49038461538461536
3992,1056.418586847629,48,0,3,23,1,0,45-54,0.46733668341708545
3993,3762.589219594885,45,1,14,5,1,0,45-54,0.47297297297297297
3994,257.41795105709673,74,0,17,1,1,1,65+,0.48148148148148145
3995,2463.184368190732,20,0,18,18,0,1,18-24,0.5051546391752577
3996,2211.09306636392,71,0,12,6,1,1,65+,0.5069124423963134
3997,1672.6714937647546,72,0,14,10,1,1,65+,0.5252525252525253
3998,1973.4670042793,31,1,13,10,1,1,25-34,0.5252525252525253
3999,2650.1729940642344,42,0,14,3,1,1,35-44,0.49056603773584906
4000,807.6754245835272,32,1,9,19,0,1,25-34,0.49038461538461536
4001,2860.4073955396802,19,0,19,15,0,0,18-24,0.484
4002,4027.3562141706316,41,1,2,4,0,1,35-44,0.4744897959183674
4003,3801.0444880210052,31,1,11,23,1,1,25-34,0.46733668341708545
4004,770.3456235641746,65,1,17,6,0,1,65+,0.5069124423963134
4005,747.098099237628,24,1,2,15,1,1,18-24,0.484
4006,1341.6036643568218,53,1,19,14,1,0,45-54,0.5024875621890548
4007,1806.012556978845,67,0,7,4,0,1,65+,0.4744897959183674
4008,2042.8694514610045,41,1,18,0,1,0,35-44,0.45161290322580644
4009,3398.806386949893,44,0,13,19,1,0,35-44,0.49038461538461536
4010,284.34548039701116,54,1,5,21,1,0,45-54,0.45
4011,174.32884842610588,55,0,18,21,0,1,55-64,0.45
4012,1960.1609041566012,47,0,16,8,0,1,45-54,0.48223350253807107
4013,3486.121296997764,44,0,15,20,0,0,35-44,0.5628415300546448
4014,967.9832794394564,56,1,8,4,0,0,55-64,0.4744897959183674
4015,3207.8809018000024,32,0,15,21,0,1,25-34,0.45
4016,1299.8808615635571,43,1,1,5,0,0,35-44,0.47297297297297297
4017,4430.544457958768,18,1,17,2,0,0,18-24,0.5194174757281553
4018,4478.554031388816,73,0,15,5,0,1,65+,0.47297297297297297
4019,1487.138734202351,21,0,14,7,0,1,18-24,0.5128205128205128
4020,1150.7387760622394,46,1,14,5,0,0,45-54,0.47297297297297297
4021,2057.10855635909,74,1,10,15,1,0,65+,0.484
4022,1203.4173943155636,18,1,2,15,0,1,18-24,0.484
4023,3362.2468326152266,60,1,6,20,1,1,55-64,0.5628415300546448
4024,4130.497358056879,67,1,17,2,1,1,65+,0.5194174757281553
4025,3365.7875624251737,63,1,5,16,0,0,55-64,0.4928909952606635
4026,4121.927885799498,39,0,5,20,0,1,35-44,0.5628415300546448
4027,1985.5638188751632,28,1,15,5,1,0,25-34,0.47297297297297297
4028,782.4285365735955,27,1,15,5,0,0,25-34,0.47297297297297297
4029,3690.016786040563,34,0,11,21,0,1,25-34,0.45
4030,1803.0120512026278,53,0,5,18,1,1,45-54,0.5051546391752577
4031,3356.682855320433,73,0,1,19,0,1,65+,0.49038461538461536
4032,1353.9490659668465,64,1,11,14,0,1,55-64,0.5024875621890548
4033,407.06694439855664,43,0,11,18,1,0,35-44,0.5051546391752577
4034,4962.916395643329,65,0,6,1,1,0,65+,0.48148148148148145
4035,781.8513381450658,38,1,8,7,1,0,35-44,0.5128205128205128
4036,4942.116548823442,30,1,2,6,0,0,25-34,0.5069124423963134
4037,4886.42238289967,26,1,15,7,1,1,25-34,0.5128205128205128
4038,3969.2967014362903,28,1,9,12,0,0,25-34,0.4729064039408867
4039,3297.455387447906,28,0,15,21,0,1,25-34,0.45
4040,2889.4574442051726,23,1,8,14,0,1,18-24,0.5024875621890548
4041,4330.641625343796,18,0,16,11,1,0,18-24,0.5124378109452736
4042,1447.9081685758201,71,1,14,14,0,0,65+,0.5024875621890548
4043,2338.9383812119004,23,0,15,13,0,0,18-24,0.5024390243902439
4044,3097.330456863143,30,1,13,6,1,0,25-34,0.5069124423963134
4045,2056.5411888715857,39,1,9,16,1,0,35-44,0.4928909952606635
4046,2138.0047839972494,73,1,1,4,0,1,65+,0.4744897959183674
4047,1652.0930528429199,48,0,6,19,1,1,45-54,0.49038461538461536
4048,2821.5948516059957,39,0,8,9,0,0,35-44,0.5084745762711864
4049,4253.022065547565,54,0,18,18,0,0,45-54,0.5051546391752577
4050,1008.4403616535579,64,1,18,17,0,0,55-64,0.5186915887850467
4051,4672.230760728454,44,0,17,23,1,0,35-44,0.46733668341708545
4052,3445.7491810874003,67,1,16,9,1,0,65+,0.5084745762711864
4053,4116.542790187471,69,1,13,1,0,0,65+,0.48148148148148145
4054,2781.3972724574282,31,1,4,5,0,1,25-34,0.47297297297297297
4055,3897.803990418893,64,0,4,2,0,1,55-64,0.5194174757281553
4056,81.98578629999658,22,1,14,18,0,0,18-24,0.5051546391752577
4057,4092.0837434728965,53,0,5,4,1,0,45-54,0.4744897959183674
4058,201.65415656774724,49,1,16,6,1,1,45-54,0.5069124423963134
4059,4449.67696843795,51,1,14,6,1,0,45-54,0.5069124423963134
4060,4959.821773445978,24,1,14,9,1,0,18-24,0.5084745762711864
4061,1471.0432434217123,59,0,14,0,1,0,55-64,0.45161290322580644
4062,1052.3824628726825,65,0,14,10,0,1,65+,0.5252525252525253
4063,3827.0514559263456,27,1,19,22,1,0,25-34,0.46733668341708545
4064,1265.8786782603459,67,0,3,6,0,1,65+,0.5069124423963134
4065,4327.946353477845,34,0,17,5,0,0,25-34,0.47297297297297297
4066,515.110118195226,47,1,14,5,1,0,45-54,0.47297297297297297
4067,630.6500267004119,38,1,10,12,1,1,35-44,0.4729064039408867
4068,4895.778623947977,30,0,13,15,0,0,25-34,0.484
4069,3369.5206524517534,18,1,4,12,0,1,18-24,0.4729064039408867
4070,4234.589234920335,18,1,11,1,0,1,18-24,0.48148148148148145
4071,1622.3225573802385,64,0,15,18,1,0,55-64,0.5051546391752577
4072,3382.7422638535013,50,0,15,18,1,1,45-54,0.5051546391752577
4073,2971.6148947156776,55,1,2,18,1,1,55-64,0.5051546391752577
4074,3016.1474504946123,42,0,11,17,1,0,35-44,0.5186915887850467
4075,3412.97976522907,43,0,2,5,0,0,35-44,0.47297297297297297
4076,2877.220506472364,30,1,5,1,1,0,25-34,0.48148148148148145
4077,2145.882784144027,45,1,13,18,0,1,45-54,0.5051546391752577
4078,1380.3375492083537,50,1,1,5,1,0,45-54,0.47297297297297297
4079,3843.1380732350967,54,1,7,19,1,0,45-54,0.49038461538461536
4080,1132.1358775859278,58,0,7,22,1,0,55-64,0.46733668341708545
4081,3462.0791764659166,47,0,10,21,0,0,45-54,0.45
4082,1167.4307804239838,74,1,6,14,0,1,65+,0.5024875621890548
4083,3127.025519602315,66,1,12,5,1,0,65+,0.47297297297297297
4084,3735.6442573780155,65,1,13,2,0,0,65+,0.5194174757281553
4085,1094.3507306437893,25,1,11,10,0,0,25-34,0.5252525252525253
4086,300.6565610056801,66,0,18,7,1,0,65+,0.5128205128205128
4087,655.7377412278762,64,0,2,21,1,0,55-64,0.45
4088,3030.3788393878563,73,1,16,17,0,1,65+,0.5186915887850467
4089,4247.382584722452,18,1,2,16,1,0,18-24,0.4928909952606635
4090,225.93910935588642,29,0,19,18,0,0,25-34,0.5051546391752577
4091,3671.0221439491897,22,0,6,18,0,1,18-24,0.5051546391752577
4092,1707.2519111043105,41,0,1,23,1,0,35-44,0.46733668341708545
4093,2393.163321227693,23,0,11,20,0,1,18-24,0.5628415300546448
4094,4644.368889677982,42,1,18,16,1,1,35-44,0.4928909952606635
4095,1660.5255521744914,18,0,10,3,0,1,18-24,0.49056603773584906
4096,2327.219332763491,42,0,18,6,0,1,35-44,0.5069124423963134
4097,69.39839138864484,18,0,1,4,0,0,18-24,0.4744897959183674
4098,408.912001304187,49,1,19,15,0,0,45-54,0.484
4099,1293.6993640827855,59,1,16,5,0,1,55-64,0.47297297297297297
4100,140.23335186455094,59,0,7,13,0,1,55-64,0.5024390243902439
4101,3157.2452549152067,20,0,15,19,1,1,18-24,0.49038461538461536
4102,2132.565385651311,66,1,1,1,0,1,65+,0.48148148148148145
4103,2741.177868437382,36,1,9,17,0,1,35-44,0.5186915887850467
4104,874.0612822957514,60,0,2,17,0,0,55-64,0.5186915887850467
4105,1480.364215153644,46,1,17,12,1,1,45-54,0.4729064039408867
4106,3319.458549788773,67,0,10,17,0,0,65+,0.5186915887850467
4107,4826.548315428368,19,1,6,16,0,1,18-24,0.4928909952606635
4108,253.03345123744378,26,0,5,12,0,1,25-34,0.4729064039408867
4109,4452.0312199554755,73,0,8,11,1,0,65+,0.5124378109452736
4110,2884.829125354731,34,1,8,2,1,1,25-34,0.5194174757281553
4111,2820.033914211363,63,0,5,21,1,0,55-64,0.45
4112,2501.892397503594,53,1,12,6,0,0,45-54,0.5069124423963134
4113,347.9010354350128,34,1,7,0,0,1,25-34,0.45161290322580644
4114,450.29438182906716,66,1,13,4,0,1,65+,0.4744897959183674
4115,3004.9591162897714,29,0,13,20,1,0,25-34,0.5628415300546448
4116,1705.451898606356,37,0,17,0,0,0,35-44,0.45161290322580644
4117,4586.423064821825,67,0,4,3,1,1,65+,0.49056603773584906
4118,2033.5460962600018,20,1,18,0,1,0,18-24,0.45161290322580644
4119,717.2640120545028,60,0,10,12,0,1,55-64,0.4729064039408867
4120,3573.8794486766783,74,0,3,13,0,1,65+,0.5024390243902439
4121,1467.4737537836081,67,0,12,14,1,1,65+,0.5024875621890548
4122,2627.82606647211,21,0,1,16,0,0,18-24,0.4928909952606635
4123,3489.466094740345,34,1,11,11,1,1,25-34,0.5124378109452736
4124,4501.42029189915,67,0,18,6,1,0,65+,0.5069124423963134
4125,3961.163782813579,54,1,13,22,0,0,45-54,0.46733668341708545
4126,3382.128978295748,63,1,17,18,0,1,55-64,0.5051546391752577
4127,3398.486278793323,59,1,8,22,0,0,55-64,0.46733668341708545
4128,4729.677295516401,32,1,19,2,0,0,25-34,0.5194174757281553
4129,1479.8246633851836,50,0,17,17,0,0,45-54,0.5186915887850467
4130,6.55935888674085,33,0,2,3,0,0,25-34,0.49056603773584906
4131,1360.5008424315952,28,0,3,2,0,0,25-34,0.5194174757281553
4132,1090.2390067540932,72,1,3,11,1,1,65+,0.5124378109452736
4133,3309.511090984877,37,0,6,22,0,1,35-44,0.46733668341708545
4134,3168.9242872278796,55,1,10,11,0,0,55-64,0.5124378109452736
4135,2967.7134521409143,41,0,18,16,0,1,35-44,0.4928909952606635
4136,82.20097260405905,71,0,18,5,0,1,65+,0.47297297297297297
4137,3644.161494198787,33,0,14,14,1,1,25-34,0.5024875621890548
4138,1618.328532014972,47,1,16,1,0,0,45-54,0.48148148148148145
4139,3325.6148890441486,51,0,7,7,1,0,45-54,0.5128205128205128
4140,2783.3355640822647,18,1,1,13,1,1,18-24,0.5024390243902439
4141,1714.311896214108,41,1,17,4,1,1,35-44,0.4744897959183674
4142,673.7467592534347,41,1,5,2,1,1,35-44,0.5194174757281553
4143,473.00006940474424,26,0,1,9,1,0,25-34,0.5084745762711864
4144,4157.760147228006,39,0,17,6,0,0,35-44,0.5069124423963134
4145,4592.0693128657085,29,1,10,10,1,1,25-34,0.5252525252525253
4146,3249.2904457747336,34,1,12,14,1,0,25-34,0.5024875621890548
4147,518.0671401875563,42,1,2,1,0,0,35-44,0.48148148148148145
4148,2010.7340572243154,45,1,16,4,1,0,45-54,0.4744897959183674
4149,3644.967061325681,32,1,15,10,0,1,25-34,0.5252525252525253
4150,3899.3245991663302,47,0,13,7,0,0,45-54,0.5128205128205128
4151,591.9748928331519,68,0,18,12,0,0,65+,0.4729064039408867
4152,1.1535635080666968,44,0,14,10,0,1,35-44,0.5252525252525253
4153,3560.973092357144,39,1,18,16,1,1,35-44,0.4928909952606635
4154,1783.624283755042,27,1,2,14,1,1,25-34,0.5024875621890548
4155,1273.152176759683,48,0,2,0,1,0,45-54,0.45161290322580644
4156,65.47445147783768,44,0,3,18,0,0,35-44,0.5051546391752577
4157,2701.956734400737,29,1,5,15,0,0,25-34,0.484
4158,4255.902526394483,63,1,16,18,0,0,55-64,0.5051546391752577
4159,4788.200599716667,48,1,15,12,1,0,45-54,0.4729064039408867
4160,2829.159008115833,49,0,12,22,0,0,45-54,0.46733668341708545
4161,2572.7921773717308,49,1,9,21,1,1,45-54,0.45
4162,426.19687106071626,58,1,14,22,1,0,55-64,0.46733668341708545
4163,2744.8151349114564,62,1,16,3,0,0,55-64,0.49056603773584906
4164,1900.5154157480076,52,0,11,10,0,1,45-54,0.5252525252525253
4165,3036.069269137001,70,1,6,17,0,1,65+,0.5186915887850467
4166,1944.2430130348569,63,0,10,17,0,0,55-64,0.5186915887850467
4167,1202.2553181283834,38,1,8,9,0,0,35-44,0.5084745762711864
4168,475.73141086665413,27,1,16,16,1,1,25-34,0.4928909952606635
4169,1575.2773044998899,33,0,3,12,1,0,25-34,0.4729064039408867
4170,484.12752660447364,24,1,2,13,0,1,18-24,0.5024390243902439
4171,885.3078571690957,21,0,16,6,0,1,18-24,0.5069124423963134
4172,4936.69345673915,44,1,19,9,0,0,35-44,0.5084745762711864
4173,2221.0736809761866,69,0,9,2,1,1,65+,0.5194174757281553
4174,2659.8269607585776,72,1,16,1,1,0,65+,0.48148148148148145
4175,4368.219025157339,42,0,4,18,1,1,35-44,0.5051546391752577
4176,4977.848933552948,48,0,10,6,1,1,45-54,0.5069124423963134
4177,2913.989532274063,28,1,19,4,0,1,25-34,0.4744897959183674
4178,4062.5566313998143,65,0,13,2,1,0,65+,0.5194174757281553
4179,1635.3781806590396,37,1,18,1,1,0,35-44,0.48148148148148145
4180,1529.4140432790082,53,0,15,22,0,0,45-54,0.46733668341708545
4181,2014.1159012518065,71,1,4,21,0,0,65+,0.45
4182,3362.863806105572,71,1,9,5,1,0,65+,0.47297297297297297
4183,3411.276254586239,72,1,4,13,0,0,65+,0.5024390243902439
4184,1576.8819338126045,34,1,16,6,0,1,25-34,0.5069124423963134
4185,666.9164107590068,62,0,15,21,0,1,55-64,0.45
4186,3162.3488860710772,28,1,2,1,1,0,25-34,0.48148148148148145
4187,642.5009850816339,47,1,14,10,1,0,45-54,0.5252525252525253
4188,2892.884048638421,52,1,3,20,0,0,45-54,0.5628415300546448
4189,3467.4172181534886,58,1,4,2,0,1,55-64,0.5194174757281553
4190,3503.3568704758636,55,1,1,8,1,0,55-64,0.48223350253807107
4191,3767.607081187324,39,0,9,7,1,0,35-44,0.5128205128205128
4192,4364.424248406757,70,1,17,10,0,0,65+,0.5252525252525253
4193,2500.295000831977,60,0,14,17,0,1,55-64,0.5186915887850467
4194,3651.5156984583264,65,0,17,0,1,1,65+,0.45161290322580644
4195,3096.244504093818,68,1,1,14,0,1,65+,0.5024875621890548
4196,934.0130590486151,44,1,10,3,1,1,35-44,0.49056603773584906
4197,129.42253470217142,54,0,16,3,0,0,45-54,0.49056603773584906
4198,1423.422386998992,63,0,19,9,1,0,55-64,0.5084745762711864
4199,2215.7254979817594,66,0,3,10,0,0,65+,0.5252525252525253
4200,3085.912616198853,52,1,12,17,1,1,45-54,0.5186915887850467
4201,4249.946693185524,21,0,3,22,0,0,18-24,0.46733668341708545
4202,982.032337814122,33,0,15,14,0,1,25-34,0.5024875621890548
4203,628.623399702487,33,1,17,2,0,0,25-34,0.5194174757281553
4204,4817.436257424163,38,0,18,6,0,0,35-44,0.5069124423963134
4205,541.1147523226591,43,1,7,6,1,0,35-44,0.5069124423963134
4206,2392.9768594658385,74,0,19,16,0,0,65+,0.4928909952606635
4207,2928.233080237716,53,1,7,21,1,1,45-54,0.45
4208,2707.330730116284,36,0,5,19,1,1,35-44,0.49038461538461536
4209,431.07475300768306,34,1,8,23,0,1,25-34,0.46733668341708545
4210,286.0775431040932,62,1,16,15,1,0,55-64,0.484
4211,528.3116538777173,43,0,16,15,0,1,35-44,0.484
4212,2928.35283167919,39,1,19,7,1,0,35-44,0.5128205128205128
4213,2722.180093283971,72,0,15,2,0,0,65+,0.5194174757281553
4214,1169.4702193916844,73,1,7,19,0,0,65+,0.49038461538461536
4215,3189.2329350861123,45,1,5,14,1,0,45-54,0.5024875621890548
4216,4100.517442776191,18,1,11,0,1,0,18-24,0.45161290322580644
4217,208.85322027312225,61,1,10,9,0,1,55-64,0.5084745762711864
4218,2491.151587796664,53,1,9,1,1,1,45-54,0.48148148148148145
4219,3446.862750101349,60,1,1,6,0,0,55-64,0.5069124423963134
4220,1262.3073234213657,54,1,1,13,0,0,45-54,0.5024390243902439
4221,1539.5467555604523,19,0,8,15,1,1,18-24,0.484
4222,3068.5758770439297,34,0,3,14,0,0,25-34,0.5024875621890548
4223,4489.778531925241,57,1,2,6,1,1,55-64,0.5069124423963134
4224,4049.812177094194,55,1,4,12,0,0,55-64,0.4729064039408867
4225,2916.067965278818,38,1,19,9,0,1,35-44,0.5084745762711864
4226,3651.378367068489,26,0,11,8,0,0,25-34,0.48223350253807107
4227,1824.7475285687856,30,1,5,8,1,1,25-34,0.48223350253807107
4228,3205.1866749656897,28,0,10,5,0,0,25-34,0.47297297297297297
4229,2331.4417740466574,33,1,8,23,0,0,25-34,0.46733668341708545
4230,950.490746151347,33,1,13,11,1,0,25-34,0.5124378109452736
4231,3508.9896311124085,19,1,5,22,0,0,18-24,0.46733668341708545
4232,2782.7667221067613,59,1,12,19,1,0,55-64,0.49038461538461536
4233,1793.7492881860035,61,1,13,19,1,1,55-64,0.49038461538461536
4234,4556.784611203075,25,0,8,21,1,0,25-34,0.45
4235,105.6496550158396,60,1,15,13,0,0,55-64,0.5024390243902439
4236,1579.5499830962306,59,0,13,19,1,0,55-64,0.49038461538461536
4237,285.3501074904552,30,0,1,6,0,0,25-34,0.5069124423963134
4238,3832.8700537919144,74,1,6,7,1,1,65+,0.5128205128205128
4239,3510.8351631148494,34,1,11,7,0,1,25-34,0.5128205128205128
4240,1657.4297414628488,56,1,13,7,1,1,55-64,0.5128205128205128
4241,3378.6388481331583,41,0,1,1,1,0,35-44,0.48148148148148145
4242,1980.2901937535532,20,0,11,13,1,0,18-24,0.5024390243902439
4243,3781.512703320749,47,0,11,9,0,0,45-54,0.5084745762711864
4244,2271.4641300207936,69,1,8,17,1,0,65+,0.5186915887850467
4245,2061.986359430496,30,0,3,17,0,0,25-34,0.5186915887850467
4246,4673.7148475260165,36,0,19,17,0,1,35-44,0.5186915887850467
4247,1255.1446203536104,24,0,12,15,0,1,18-24,0.484
4248,603.1162526428305,26,1,6,19,0,1,25-34,0.49038461538461536
4249,2923.1310231840316,36,0,8,4,0,0,35-44,0.4744897959183674
4250,4846.63973960861,62,0,5,19,0,1,55-64,0.49038461538461536
4251,1889.818229422206,71,1,10,4,1,1,65+,0.4744897959183674
4252,311.12178138027883,57,1,16,19,1,0,55-64,0.49038461538461536
4253,1697.1870312805277,39,1,12,22,0,1,35-44,0.46733668341708545
4254,2530.1523399434727,35,0,17,9,0,0,35-44,0.5084745762711864
4255,810.4531101544363,40,0,6,16,1,0,35-44,0.4928909952606635
4256,3290.8529880644037,19,0,9,12,1,0,18-24,0.4729064039408867
4257,4988.749195661992,67,1,10,16,0,0,65+,0.4928909952606635
4258,2259.2456404312375,67,0,14,17,1,0,65+,0.5186915887850467
4259,1774.288055094333,28,1,14,12,0,1,25-34,0.4729064039408867
4260,2004.1201300054988,48,1,17,16,1,0,45-54,0.4928909952606635
4261,576.6157457976104,50,0,16,14,1,0,45-54,0.5024875621890548
4262,4416.484733529693,31,0,4,11,1,1,25-34,0.5124378109452736
4263,2074.7134519512383,33,0,2,9,1,0,25-34,0.5084745762711864
4264,1936.9847827127817,28,1,16,12,1,0,25-34,0.4729064039408867
4265,3298.7916743794412,50,1,1,10,0,1,45-54,0.5252525252525253
4266,2210.7250712346863,24,0,3,2,0,1,18-24,0.5194174757281553
4267,3241.5191105704225,48,1,11,21,1,0,45-54,0.45
4268,308.17000436380675,65,0,16,9,0,1,65+,0.5084745762711864
4269,4068.802995267415,63,0,18,10,0,0,55-64,0.5252525252525253
4270,4702.579260444133,64,0,15,5,1,1,55-64,0.47297297297297297
4271,3244.1781654107704,31,1,9,0,0,1,25-34,0.45161290322580644
4272,4772.875078365195,45,1,12,5,0,0,45-54,0.47297297297297297
4273,758.0101395354465,70,0,18,4,1,0,65+,0.4744897959183674
4274,2387.603531212288,60,0,5,6,0,0,55-64,0.5069124423963134
4275,3009.431862993291,33,1,8,21,1,1,25-34,0.45
4276,2909.1015004585124,36,0,3,11,1,1,35-44,0.5124378109452736
4277,2007.9074336661272,34,1,2,11,0,1,25-34,0.5124378109452736
4278,1691.0839624219407,43,0,19,6,1,0,35-44,0.5069124423963134
4279,634.9932887295436,23,1,8,1,0,1,18-24,0.48148148148148145
4280,1959.3205103608286,60,0,2,0,0,0,55-64,0.45161290322580644
4281,814.1414147123202,66,1,19,22,1,0,65+,0.46733668341708545
4282,3672.0940167845997,26,0,1,17,0,1,25-34,0.5186915887850467
4283,1044.9458465374553,67,1,13,11,0,1,65+,0.5124378109452736
4284,293.76796111738474,34,1,17,6,0,1,25-34,0.5069124423963134
4285,2762.2783229483543,48,1,3,18,0,1,45-54,0.5051546391752577
4286,2976.5534338642888,29,1,9,21,0,1,25-34,0.45
4287,4359.693393341247,40,0,5,2,0,0,35-44,0.5194174757281553
4288,2885.3310804759917,71,1,6,9,0,1,65+,0.5084745762711864
4289,1728.0587877635053,71,1,4,10,1,0,65+,0.5252525252525253
4290,4015.256395750076,22,0,17,4,0,1,18-24,0.4744897959183674
4291,2701.854187043918,60,1,16,1,1,1,55-64,0.48148148148148145
4292,397.3221428713275,53,0,16,7,1,0,45-54,0.5128205128205128
4293,2829.68695100592,53,1,11,13,0,1,45-54,0.5024390243902439
4294,4540.184708562891,20,1,2,7,1,1,18-24,0.5128205128205128
4295,1982.1668148656045,41,1,17,22,1,0,35-44,0.46733668341708545
4296,1482.3326836971005,72,1,15,5,1,0,65+,0.47297297297297297
4297,718.2038156330823,74,1,18,0,0,1,65+,0.45161290322580644
4298,758.0761641548512,34,1,10,23,1,1,25-34,0.46733668341708545
4299,2164.4246502247524,56,0,6,0,1,1,55-64,0.45161290322580644
4300,2978.8034409834863,43,0,16,7,1,0,35-44,0.5128205128205128
4301,403.99641044283914,21,1,5,10,1,1,18-24,0.5252525252525253
4302,4697.903376536803,72,1,12,17,1,1,65+,0.5186915887850467
4303,3775.9129536085343,62,0,6,23,1,1,55-64,0.46733668341708545
4304,2933.53296750003,29,0,14,9,0,0,25-34,0.5084745762711864
4305,4142.364916024015,18,1,16,11,1,1,18-24,0.5124378109452736
4306,401.8535973037543,38,1,7,19,1,0,35-44,0.49038461538461536
4307,2384.717549787889,36,1,2,22,0,0,35-44,0.46733668341708545
4308,3150.8355411814555,38,1,6,15,0,0,35-44,0.484
4309,4143.435877685328,69,1,9,4,1,0,65+,0.4744897959183674
4310,3917.5643306862894,35,1,7,15,1,0,35-44,0.484
4311,1386.0691793172848,60,0,2,23,0,1,55-64,0.46733668341708545
4312,4704.4599676264625,69,1,19,11,1,0,65+,0.5124378109452736
4313,622.6048613129209,20,1,8,5,1,1,18-24,0.47297297297297297
4314,4375.792959487139,66,0,11,4,0,1,65+,0.4744897959183674
4315,4854.730307773488,61,0,4,0,1,0,55-64,0.45161290322580644
4316,886.5904625899052,49,0,16,18,0,0,45-54,0.5051546391752577
4317,3610.6082549547227,27,0,18,9,1,0,25-34,0.5084745762711864
4318,202.38730837121432,57,1,13,13,1,0,55-64,0.5024390243902439
4319,2027.7087028706355,32,0,5,20,0,1,25-34,0.5628415300546448
4320,2581.9002126891723,22,0,2,2,0,1,18-24,0.5194174757281553
4321,2903.645484322261,21,1,11,5,1,0,18-24,0.47297297297297297
4322,4679.750303994549,45,0,1,4,1,0,45-54,0.4744897959183674
4323,3361.5811857836793,70,0,13,16,1,1,65+,0.4928909952606635
4324,2406.9084781449656,69,1,5,17,0,1,65+,0.5186915887850467
4325,4048.5655062931805,68,1,18,11,0,0,65+,0.5124378109452736
4326,4752.713571951091,70,1,14,4,0,1,65+,0.4744897959183674
4327,111.30867726277192,21,1,13,8,0,1,18-24,0.48223350253807107
4328,4912.623840007937,32,1,7,11,0,1,25-34,0.5124378109452736
4329,431.574563179338,34,1,8,19,0,0,25-34,0.49038461538461536
4330,4072.119509564538,61,1,18,8,1,0,55-64,0.48223350253807107
4331,1402.393428004511,20,0,7,2,0,1,18-24,0.5194174757281553
4332,661.7661091116049,27,0,17,0,0,0,25-34,0.45161290322580644
4333,2199.838342929461,64,1,16,21,0,1,55-64,0.45
4334,3220.13894065862,59,0,11,14,0,1,55-64,0.5024875621890548
4335,1905.3782732723516,73,1,19,9,1,0,65+,0.5084745762711864
4336,273.77247600521207,40,0,1,13,0,0,35-44,0.5024390243902439
4337,2997.706237153924,35,1,8,6,1,1,35-44,0.5069124423963134
4338,4512.113977277263,18,0,1,3,0,0,18-24,0.49056603773584906
4339,1916.6936143703113,52,1,9,4,1,0,45-54,0.4744897959183674
4340,1082.4475553765044,70,0,19,19,0,0,65+,0.49038461538461536
4341,2213.444152318144,48,1,9,15,0,0,45-54,0.484
4342,242.76519253285556,61,0,10,2,0,1,55-64,0.5194174757281553
4343,4102.617434816893,18,0,11,16,0,1,18-24,0.4928909952606635
4344,4131.877713939984,20,1,1,12,1,0,18-24,0.4729064039408867
4345,2940.4143166847125,20,0,8,5,1,1,18-24,0.47297297297297297
4346,1766.161341803009,54,0,12,4,0,0,45-54,0.4744897959183674
4347,3999.117038864471,36,0,1,15,0,0,35-44,0.484
